Date,Fiscal_Year,Brand_Model,Metric_Type,Units
2015-10-01,2015-16,Toyota Hilux,Prod,528
2015-10-01,2015-16,Toyota Hilux,Sale,502
2015-11-01,2015-16,Toyota Hilux,Prod,640
2015-11-01,2015-16,Toyota Hilux,Sale,519
2015-12-01,2015-16,Toyota Hilux,Prod,209
2015-12-01,2015-16,Toyota Hilux,Sale,400
2016-01-01,2015-16,Toyota Hilux,Prod,597
2016-01-01,2015-16,Toyota Hilux,Sale,373
2016-02-01,2015-16,Toyota Hilux,Prod,495
2016-02-01,2015-16,Toyota Hilux,Sale,395
2016-03-01,2015-16,Toyota Hilux,Prod,548
2016-03-01,2015-16,Toyota Hilux,Sale,446
2016-04-01,2015-16,Toyota Hilux,Prod,444
2016-04-01,2015-16,Toyota Hilux,Sale,564
2016-05-01,2015-16,Toyota Hilux,Prod,641
2016-05-01,2015-16,Toyota Hilux,Sale,307
2016-06-01,2015-16,Toyota Hilux,Prod,763
2016-06-01,2015-16,Toyota Hilux,Sale,1320
2016-07-01,2016-17,Toyota Hilux,Prod,575
2016-07-01,2016-17,Toyota Hilux,Sale,458
2016-08-01,2016-17,Toyota Hilux,Prod,823
2016-08-01,2016-17,Toyota Hilux,Sale,809
2016-09-01,2016-17,Toyota Hilux,Prod,501
2016-09-01,2016-17,Toyota Hilux,Sale,318
2016-10-01,2016-17,Toyota Hilux,Prod,9
2016-10-01,2016-17,Toyota Hilux,Sale,43
2016-11-01,2016-17,Toyota Hilux,Prod,413
2016-11-01,2016-17,Toyota Hilux,Sale,340
2016-12-01,2016-17,Toyota Hilux,Prod,508
2016-12-01,2016-17,Toyota Hilux,Sale,565
2017-01-01,2016-17,Toyota Hilux,Prod,417
2017-01-01,2016-17,Toyota Hilux,Sale,541
2017-02-01,2016-17,Toyota Hilux,Prod,617
2017-02-01,2016-17,Toyota Hilux,Sale,667
2017-03-01,2016-17,Toyota Hilux,Prod,562
2017-03-01,2016-17,Toyota Hilux,Sale,498
2017-04-01,2016-17,Toyota Hilux,Prod,449
2017-04-01,2016-17,Toyota Hilux,Sale,674
2017-05-01,2016-17,Toyota Hilux,Prod,635
2017-05-01,2016-17,Toyota Hilux,Sale,596
2017-06-01,2016-17,Toyota Hilux,Prod,189
2017-06-01,2016-17,Toyota Hilux,Sale,351
2017-07-01,2017-18,Toyota Hilux,Prod,467
2017-07-01,2017-18,Toyota Hilux,Sale,473
2017-08-01,2017-18,Toyota Hilux,Prod,544
2017-08-01,2017-18,Toyota Hilux,Sale,494
2017-09-01,2017-18,Toyota Hilux,Prod,575
2017-09-01,2017-18,Toyota Hilux,Sale,563
2017-10-01,2017-18,Toyota Hilux,Prod,540
2017-10-01,2017-18,Toyota Hilux,Sale,568
2017-11-01,2017-18,Toyota Hilux,Prod,857
2017-11-01,2017-18,Toyota Hilux,Sale,534
2017-12-01,2017-18,Toyota Hilux,Prod,751
2017-12-01,2017-18,Toyota Hilux,Sale,539
2018-01-01,2017-18,Toyota Hilux,Prod,586
2018-01-01,2017-18,Toyota Hilux,Sale,673
2018-02-01,2017-18,Toyota Hilux,Prod,590
2018-02-01,2017-18,Toyota Hilux,Sale,890
2018-03-01,2017-18,Toyota Hilux,Prod,789
2018-03-01,2017-18,Toyota Hilux,Sale,708
2018-04-01,2017-18,Toyota Hilux,Prod,695
2018-04-01,2017-18,Toyota Hilux,Sale,714
2018-05-01,2017-18,Toyota Hilux,Prod,667
2018-05-01,2017-18,Toyota Hilux,Sale,726
2018-06-01,2017-18,Toyota Hilux,Prod,424
2018-06-01,2017-18,Toyota Hilux,Sale,588
2018-07-01,2018-19,Toyota Hilux,Prod,733
2018-07-01,2018-19,Toyota Hilux,Sale,682
2018-08-01,2018-19,Toyota Hilux,Prod,650
2018-08-01,2018-19,Toyota Hilux,Sale,610
2018-09-01,2018-19,Toyota Hilux,Prod,668
2018-09-01,2018-19,Toyota Hilux,Sale,325
2018-10-01,2018-19,Toyota Hilux,Prod,579
2018-10-01,2018-19,Toyota Hilux,Sale,533
2018-11-01,2018-19,Toyota Hilux,Prod,396
2018-11-01,2018-19,Toyota Hilux,Sale,286
2018-12-01,2018-19,Toyota Hilux,Prod,716
2018-12-01,2018-19,Toyota Hilux,Sale,992
2019-01-01,2018-19,Toyota Hilux,Prod,612
2019-01-01,2018-19,Toyota Hilux,Sale,638
2019-02-01,2018-19,Toyota Hilux,Prod,385
2019-02-01,2018-19,Toyota Hilux,Sale,252
2019-03-01,2018-19,Toyota Hilux,Prod,331
2019-03-01,2018-19,Toyota Hilux,Sale,250
2019-04-01,2018-19,Toyota Hilux,Prod,297
2019-04-01,2018-19,Toyota Hilux,Sale,287
2019-05-01,2018-19,Toyota Hilux,Prod,225
2019-05-01,2018-19,Toyota Hilux,Sale,468
2019-06-01,2018-19,Toyota Hilux,Prod,457
2019-06-01,2018-19,Toyota Hilux,Sale,747
2019-07-01,2019-20,Toyota Hilux,Prod,369
2019-07-01,2019-20,Toyota Hilux,Sale,358
2019-08-01,2019-20,Toyota Hilux,Prod,424
2019-08-01,2019-20,Toyota Hilux,Sale,358
2019-09-01,2019-20,Toyota Hilux,Prod,214
2019-09-01,2019-20,Toyota Hilux,Sale,222
2019-10-01,2019-20,Toyota Hilux,Prod,425
2019-10-01,2019-20,Toyota Hilux,Sale,413
2019-11-01,2019-20,Toyota Hilux,Prod,421
2019-11-01,2019-20,Toyota Hilux,Sale,359
2019-12-01,2019-20,Toyota Hilux,Prod,270
2019-12-01,2019-20,Toyota Hilux,Sale,171
2020-01-01,2019-20,Toyota Hilux,Prod,441
2020-01-01,2019-20,Toyota Hilux,Sale,427
2020-02-01,2019-20,Toyota Hilux,Prod,465
2020-02-01,2019-20,Toyota Hilux,Sale,584
2020-03-01,2019-20,Toyota Hilux,Prod,304
2020-03-01,2019-20,Toyota Hilux,Sale,346
2020-04-01,2019-20,Toyota Hilux,Prod,0
2020-04-01,2019-20,Toyota Hilux,Sale,0
2020-05-01,2019-20,Toyota Hilux,Prod,27
2020-05-01,2019-20,Toyota Hilux,Sale,72
2020-06-01,2019-20,Toyota Hilux,Prod,394
2020-06-01,2019-20,Toyota Hilux,Sale,438
2020-07-01,2020-21,Toyota Hilux,Prod,523
2020-07-01,2020-21,Toyota Hilux,Sale,486
2020-08-01,2020-21,Toyota Hilux,Prod,580
2020-08-01,2020-21,Toyota Hilux,Sale,614
2020-09-01,2020-21,Toyota Hilux,Prod,592
2020-09-01,2020-21,Toyota Hilux,Sale,602
2020-10-01,2020-21,Toyota Hilux,Prod,913
2020-10-01,2020-21,Toyota Hilux,Sale,870
2020-11-01,2020-21,Toyota Hilux,Prod,540
2020-11-01,2020-21,Toyota Hilux,Sale,551
2020-12-01,2020-21,Toyota Hilux,Prod,535
2020-12-01,2020-21,Toyota Hilux,Sale,497
2021-01-01,2020-21,Toyota Hilux,Prod,553
2021-01-01,2020-21,Toyota Hilux,Sale,516
2021-02-01,2020-21,Toyota Hilux,Prod,350
2021-02-01,2020-21,Toyota Hilux,Sale,366
2021-03-01,2020-21,Toyota Hilux,Prod,858
2021-03-01,2020-21,Toyota Hilux,Sale,744
2021-04-01,2020-21,Toyota Hilux,Prod,749
2021-04-01,2020-21,Toyota Hilux,Sale,667
2021-05-01,2020-21,Toyota Hilux,Prod,943
2021-05-01,2020-21,Toyota Hilux,Sale,745
2021-06-01,2020-21,Toyota Hilux,Prod,826
2021-06-01,2020-21,Toyota Hilux,Sale,385
2019-07-01,2019-20,Toyota Yaris,Prod,0
2019-07-01,2019-20,Toyota Yaris,Sale,0
2019-08-01,2019-20,Toyota Yaris,Prod,0
2019-08-01,2019-20,Toyota Yaris,Sale,0
2019-09-01,2019-20,Toyota Yaris,Prod,0
2019-09-01,2019-20,Toyota Yaris,Sale,0
2019-10-01,2019-20,Toyota Yaris,Prod,0
2019-10-01,2019-20,Toyota Yaris,Sale,0
2019-11-01,2019-20,Toyota Yaris,Prod,0
2019-11-01,2019-20,Toyota Yaris,Sale,0
2019-12-01,2019-20,Toyota Yaris,Prod,0
2019-12-01,2019-20,Toyota Yaris,Sale,0
2020-01-01,2019-20,Toyota Yaris,Prod,0
2020-01-01,2019-20,Toyota Yaris,Sale,0
2020-02-01,2019-20,Toyota Yaris,Prod,0
2020-02-01,2019-20,Toyota Yaris,Sale,0
2020-03-01,2019-20,Toyota Yaris,Prod,0
2020-03-01,2019-20,Toyota Yaris,Sale,0
2020-04-01,2019-20,Toyota Yaris,Prod,0
2020-04-01,2019-20,Toyota Yaris,Sale,0
2020-05-01,2019-20,Toyota Yaris,Prod,389
2020-05-01,2019-20,Toyota Yaris,Sale,167
2020-06-01,2019-20,Toyota Yaris,Prod,1033
2020-06-01,2019-20,Toyota Yaris,Sale,1160
2020-07-01,2020-21,Toyota Yaris,Prod,1879
2020-07-01,2020-21,Toyota Yaris,Sale,1883
2020-08-01,2020-21,Toyota Yaris,Prod,1640
2020-08-01,2020-21,Toyota Yaris,Sale,1705
2020-09-01,2020-21,Toyota Yaris,Prod,2426
2020-09-01,2020-21,Toyota Yaris,Sale,2421
2020-10-01,2020-21,Toyota Yaris,Prod,3061
2020-10-01,2020-21,Toyota Yaris,Sale,3058
2020-11-01,2020-21,Toyota Yaris,Prod,2308
2020-11-01,2020-21,Toyota Yaris,Sale,2338
2020-12-01,2020-21,Toyota Yaris,Prod,1440
2020-12-01,2020-21,Toyota Yaris,Sale,1440
2021-01-01,2020-21,Toyota Yaris,Prod,3005
2021-01-01,2020-21,Toyota Yaris,Sale,2992
2021-02-01,2020-21,Toyota Yaris,Prod,2551
2021-02-01,2020-21,Toyota Yaris,Sale,2566
2021-03-01,2020-21,Toyota Yaris,Prod,3353
2021-03-01,2020-21,Toyota Yaris,Sale,3317
2021-04-01,2020-21,Toyota Yaris,Prod,2603
2021-04-01,2020-21,Toyota Yaris,Sale,2600
2021-05-01,2020-21,Toyota Yaris,Prod,2145
2021-05-01,2020-21,Toyota Yaris,Sale,2099
2021-06-01,2020-21,Toyota Yaris,Prod,2716
2021-06-01,2020-21,Toyota Yaris,Sale,1876
2015-07-01,2015-16,United Auto Motorcycle,Prod,21089
2015-07-01,2015-16,United Auto Motorcycle,Sale,21089
2015-08-01,2015-16,United Auto Motorcycle,Prod,24030
2015-08-01,2015-16,United Auto Motorcycle,Sale,24030
2015-09-01,2015-16,United Auto Motorcycle,Prod,21085
2015-09-01,2015-16,United Auto Motorcycle,Sale,21085
2015-10-01,2015-16,United Auto Motorcycle,Prod,21504
2015-10-01,2015-16,United Auto Motorcycle,Sale,21504
2015-11-01,2015-16,United Auto Motorcycle,Prod,21545
2015-11-01,2015-16,United Auto Motorcycle,Sale,21545
2015-12-01,2015-16,United Auto Motorcycle,Prod,20266
2015-12-01,2015-16,United Auto Motorcycle,Sale,20266
2016-01-01,2015-16,United Auto Motorcycle,Prod,22245
2016-01-01,2015-16,United Auto Motorcycle,Sale,22245
2016-02-01,2015-16,United Auto Motorcycle,Prod,20559
2016-02-01,2015-16,United Auto Motorcycle,Sale,20559
2016-03-01,2015-16,United Auto Motorcycle,Prod,19981
2016-03-01,2015-16,United Auto Motorcycle,Sale,19981
2016-04-01,2015-16,United Auto Motorcycle,Prod,21482
2016-04-01,2015-16,United Auto Motorcycle,Sale,21482
2016-05-01,2015-16,United Auto Motorcycle,Prod,22781
2016-05-01,2015-16,United Auto Motorcycle,Sale,22781
2016-06-01,2015-16,United Auto Motorcycle,Prod,26206
2016-06-01,2015-16,United Auto Motorcycle,Sale,26206
2016-07-01,2016-17,United Auto Motorcycle,Prod,22787
2016-07-01,2016-17,United Auto Motorcycle,Sale,22787
2016-08-01,2016-17,United Auto Motorcycle,Prod,26677
2016-08-01,2016-17,United Auto Motorcycle,Sale,26677
2016-09-01,2016-17,United Auto Motorcycle,Prod,23502
2016-09-01,2016-17,United Auto Motorcycle,Sale,23502
2016-10-01,2016-17,United Auto Motorcycle,Prod,29450
2016-10-01,2016-17,United Auto Motorcycle,Sale,29450
2016-11-01,2016-17,United Auto Motorcycle,Prod,32773
2016-11-01,2016-17,United Auto Motorcycle,Sale,32773
2016-12-01,2016-17,United Auto Motorcycle,Prod,26639
2016-12-01,2016-17,United Auto Motorcycle,Sale,26639
2017-01-01,2016-17,United Auto Motorcycle,Prod,28160
2017-01-01,2016-17,United Auto Motorcycle,Sale,28160
2017-02-01,2016-17,United Auto Motorcycle,Prod,24391
2017-02-01,2016-17,United Auto Motorcycle,Sale,24391
2017-03-01,2016-17,United Auto Motorcycle,Prod,26688
2017-03-01,2016-17,United Auto Motorcycle,Sale,26688
2017-04-01,2016-17,United Auto Motorcycle,Prod,25915
2017-04-01,2016-17,United Auto Motorcycle,Sale,25915
2017-05-01,2016-17,United Auto Motorcycle,Prod,31347
2017-05-01,2016-17,United Auto Motorcycle,Sale,31347
2017-06-01,2016-17,United Auto Motorcycle,Prod,28402
2017-06-01,2016-17,United Auto Motorcycle,Sale,27969
2017-07-01,2017-18,United Auto Motorcycle,Prod,31019
2017-07-01,2017-18,United Auto Motorcycle,Sale,30939
2017-08-01,2017-18,United Auto Motorcycle,Prod,35555
2017-08-01,2017-18,United Auto Motorcycle,Sale,36084
2017-09-01,2017-18,United Auto Motorcycle,Prod,30905
2017-09-01,2017-18,United Auto Motorcycle,Sale,31489
2017-10-01,2017-18,United Auto Motorcycle,Prod,38494
2017-10-01,2017-18,United Auto Motorcycle,Sale,37951
2017-11-01,2017-18,United Auto Motorcycle,Prod,29762
2017-11-01,2017-18,United Auto Motorcycle,Sale,29018
2017-12-01,2017-18,United Auto Motorcycle,Prod,32958
2017-12-01,2017-18,United Auto Motorcycle,Sale,32765
2018-01-01,2017-18,United Auto Motorcycle,Prod,37578
2018-01-01,2017-18,United Auto Motorcycle,Sale,37644
2018-02-01,2017-18,United Auto Motorcycle,Prod,31820
2018-02-01,2017-18,United Auto Motorcycle,Sale,32396
2018-03-01,2017-18,United Auto Motorcycle,Prod,34775
2018-03-01,2017-18,United Auto Motorcycle,Sale,34693
2018-04-01,2017-18,United Auto Motorcycle,Prod,35133
2018-04-01,2017-18,United Auto Motorcycle,Sale,34672
2018-05-01,2017-18,United Auto Motorcycle,Prod,35822
2018-05-01,2017-18,United Auto Motorcycle,Sale,34907
2018-06-01,2017-18,United Auto Motorcycle,Prod,31829
2018-06-01,2017-18,United Auto Motorcycle,Sale,33424
2018-07-01,2018-19,United Auto Motorcycle,Prod,35464
2018-07-01,2018-19,United Auto Motorcycle,Sale,35508
2018-08-01,2018-19,United Auto Motorcycle,Prod,32721
2018-08-01,2018-19,United Auto Motorcycle,Sale,33350
2018-09-01,2018-19,United Auto Motorcycle,Prod,40626
2018-09-01,2018-19,United Auto Motorcycle,Sale,40654
2018-10-01,2018-19,United Auto Motorcycle,Prod,40899
2018-10-01,2018-19,United Auto Motorcycle,Sale,41308
2018-11-01,2018-19,United Auto Motorcycle,Prod,27442
2018-11-01,2018-19,United Auto Motorcycle,Sale,26441
2018-12-01,2018-19,United Auto Motorcycle,Prod,26266
2018-12-01,2018-19,United Auto Motorcycle,Sale,26047
2019-01-01,2018-19,United Auto Motorcycle,Prod,29438
2019-01-01,2018-19,United Auto Motorcycle,Sale,29437
2019-02-01,2018-19,United Auto Motorcycle,Prod,21930
2019-02-01,2018-19,United Auto Motorcycle,Sale,22293
2019-03-01,2018-19,United Auto Motorcycle,Prod,26261
2019-03-01,2018-19,United Auto Motorcycle,Sale,26738
2019-04-01,2018-19,United Auto Motorcycle,Prod,26736
2019-04-01,2018-19,United Auto Motorcycle,Sale,26656
2019-05-01,2018-19,United Auto Motorcycle,Prod,30373
2019-05-01,2018-19,United Auto Motorcycle,Sale,30879
2019-06-01,2018-19,United Auto Motorcycle,Prod,25415
2019-06-01,2018-19,United Auto Motorcycle,Sale,25303
2019-07-01,2019-20,United Auto Motorcycle,Prod,23282
2019-07-01,2019-20,United Auto Motorcycle,Sale,22288
2019-08-01,2019-20,United Auto Motorcycle,Prod,30470
2019-08-01,2019-20,United Auto Motorcycle,Sale,30091
2019-09-01,2019-20,United Auto Motorcycle,Prod,30456
2019-09-01,2019-20,United Auto Motorcycle,Sale,28633
2019-10-01,2019-20,United Auto Motorcycle,Prod,35426
2019-10-01,2019-20,United Auto Motorcycle,Sale,32875
2019-11-01,2019-20,United Auto Motorcycle,Prod,29017
2019-11-01,2019-20,United Auto Motorcycle,Sale,30407
2019-12-01,2019-20,United Auto Motorcycle,Prod,25852
2019-12-01,2019-20,United Auto Motorcycle,Sale,25284
2020-01-01,2019-20,United Auto Motorcycle,Prod,25677
2020-01-01,2019-20,United Auto Motorcycle,Sale,25331
2020-02-01,2019-20,United Auto Motorcycle,Prod,29010
2020-02-01,2019-20,United Auto Motorcycle,Sale,30652
2020-03-01,2019-20,United Auto Motorcycle,Prod,17805
2020-03-01,2019-20,United Auto Motorcycle,Sale,16826
2020-04-01,2019-20,United Auto Motorcycle,Prod,0
2020-04-01,2019-20,United Auto Motorcycle,Sale,0
2020-05-01,2019-20,United Auto Motorcycle,Prod,14847
2020-05-01,2019-20,United Auto Motorcycle,Sale,17441
2020-06-01,2019-20,United Auto Motorcycle,Prod,36483
2020-06-01,2019-20,United Auto Motorcycle,Sale,35631
2020-07-01,2020-21,United Auto Motorcycle,Prod,35419
2020-07-01,2020-21,United Auto Motorcycle,Sale,36050
2020-08-01,2020-21,United Auto Motorcycle,Prod,34268
2020-08-01,2020-21,United Auto Motorcycle,Sale,34369
2020-09-01,2020-21,United Auto Motorcycle,Prod,29876
2020-09-01,2020-21,United Auto Motorcycle,Sale,27944
2020-10-01,2020-21,United Auto Motorcycle,Prod,31494
2020-10-01,2020-21,United Auto Motorcycle,Sale,35757
2020-11-01,2020-21,United Auto Motorcycle,Prod,36465
2020-11-01,2020-21,United Auto Motorcycle,Sale,36429
2020-12-01,2020-21,United Auto Motorcycle,Prod,32304
2020-12-01,2020-21,United Auto Motorcycle,Sale,31735
2021-01-01,2020-21,United Auto Motorcycle,Prod,28564
2021-01-01,2020-21,United Auto Motorcycle,Sale,28086
2021-02-01,2020-21,United Auto Motorcycle,Prod,29607
2021-02-01,2020-21,United Auto Motorcycle,Sale,29846
2021-03-01,2020-21,United Auto Motorcycle,Prod,28754
2021-03-01,2020-21,United Auto Motorcycle,Sale,26683
2021-04-01,2020-21,United Auto Motorcycle,Prod,25261
2021-04-01,2020-21,United Auto Motorcycle,Sale,27494
2021-05-01,2020-21,United Auto Motorcycle,Prod,26740
2021-05-01,2020-21,United Auto Motorcycle,Sale,26758
2021-06-01,2020-21,United Auto Motorcycle,Prod,27893
2021-06-01,2020-21,United Auto Motorcycle,Sale,27492
2021-07-01,2021-22,United Auto Motorcycle,Prod,29626
2021-07-01,2021-22,United Auto Motorcycle,Sale,27727
2021-08-01,2021-22,United Auto Motorcycle,Prod,28671
2021-08-01,2021-22,United Auto Motorcycle,Sale,30558
2021-09-01,2021-22,United Auto Motorcycle,Prod,25595
2021-09-01,2021-22,United Auto Motorcycle,Sale,25696
2021-10-01,2021-22,United Auto Motorcycle,Prod,31552
2021-10-01,2021-22,United Auto Motorcycle,Sale,31393
2021-11-01,2021-22,United Auto Motorcycle,Prod,21276
2021-11-01,2021-22,United Auto Motorcycle,Sale,21438
2021-12-01,2021-22,United Auto Motorcycle,Prod,13923
2021-12-01,2021-22,United Auto Motorcycle,Sale,13455
2022-01-01,2021-22,United Auto Motorcycle,Prod,18148
2022-01-01,2021-22,United Auto Motorcycle,Sale,18279
2022-02-01,2021-22,United Auto Motorcycle,Prod,16301
2022-02-01,2021-22,United Auto Motorcycle,Sale,17082
2022-03-01,2021-22,United Auto Motorcycle,Prod,22045
2022-03-01,2021-22,United Auto Motorcycle,Sale,21587
2022-04-01,2021-22,United Auto Motorcycle,Prod,21646
2022-04-01,2021-22,United Auto Motorcycle,Sale,21684
2022-05-01,2021-22,United Auto Motorcycle,Prod,19697
2022-05-01,2021-22,United Auto Motorcycle,Sale,19771
2022-06-01,2021-22,United Auto Motorcycle,Prod,18143
2022-06-01,2021-22,United Auto Motorcycle,Sale,17007
2022-07-01,2022-23,United Auto Motorcycle,Prod,7072
2022-07-01,2022-23,United Auto Motorcycle,Sale,7666
2022-08-01,2022-23,United Auto Motorcycle,Prod,7378
2022-08-01,2022-23,United Auto Motorcycle,Sale,7598
2022-09-01,2022-23,United Auto Motorcycle,Prod,4030
2022-09-01,2022-23,United Auto Motorcycle,Sale,5105
2022-10-01,2022-23,United Auto Motorcycle,Prod,10479
2022-10-01,2022-23,United Auto Motorcycle,Sale,9968
2022-11-01,2022-23,United Auto Motorcycle,Prod,9998
2022-11-01,2022-23,United Auto Motorcycle,Sale,10167
2022-12-01,2022-23,United Auto Motorcycle,Prod,10590
2022-12-01,2022-23,United Auto Motorcycle,Sale,9880
2023-01-01,2022-23,United Auto Motorcycle,Prod,10236
2023-01-01,2022-23,United Auto Motorcycle,Sale,10876
2023-02-01,2022-23,United Auto Motorcycle,Prod,10454
2023-02-01,2022-23,United Auto Motorcycle,Sale,9953
2023-03-01,2022-23,United Auto Motorcycle,Prod,6226
2023-03-01,2022-23,United Auto Motorcycle,Sale,6084
2023-04-01,2022-23,United Auto Motorcycle,Prod,4645
2023-04-01,2022-23,United Auto Motorcycle,Sale,4772
2023-05-01,2022-23,United Auto Motorcycle,Prod,5007
2023-05-01,2022-23,United Auto Motorcycle,Sale,5036
2023-06-01,2022-23,United Auto Motorcycle,Prod,4046
2023-06-01,2022-23,United Auto Motorcycle,Sale,4242
2023-07-01,2023-24,United Auto Motorcycle,Prod,7106
2023-07-01,2023-24,United Auto Motorcycle,Sale,7657
2023-08-01,2023-24,United Auto Motorcycle,Prod,6893
2023-08-01,2023-24,United Auto Motorcycle,Sale,7175
2023-09-01,2023-24,United Auto Motorcycle,Prod,7222
2023-09-01,2023-24,United Auto Motorcycle,Sale,6971
2023-10-01,2023-24,United Auto Motorcycle,Prod,6798
2023-10-01,2023-24,United Auto Motorcycle,Sale,6830
2023-11-01,2023-24,United Auto Motorcycle,Prod,8675
2023-11-01,2023-24,United Auto Motorcycle,Sale,8174
2023-12-01,2023-24,United Auto Motorcycle,Prod,5471
2023-12-01,2023-24,United Auto Motorcycle,Sale,5389
2024-01-01,2023-24,United Auto Motorcycle,Prod,5769
2024-01-01,2023-24,United Auto Motorcycle,Sale,5788
2024-02-01,2023-24,United Auto Motorcycle,Prod,6174
2024-02-01,2023-24,United Auto Motorcycle,Sale,6321
2024-03-01,2023-24,United Auto Motorcycle,Prod,8421
2024-03-01,2023-24,United Auto Motorcycle,Sale,7990
2024-04-01,2023-24,United Auto Motorcycle,Prod,7301
2024-04-01,2023-24,United Auto Motorcycle,Sale,7185
2024-05-01,2023-24,United Auto Motorcycle,Prod,8845
2024-05-01,2023-24,United Auto Motorcycle,Sale,9131
2024-06-01,2023-24,United Auto Motorcycle,Prod,4584
2024-06-01,2023-24,United Auto Motorcycle,Sale,4072
2024-07-01,2024-25,United Auto Motorcycle,Prod,8937
2024-07-01,2024-25,United Auto Motorcycle,Sale,9202
2024-08-01,2024-25,United Auto Motorcycle,Prod,8260
2024-08-01,2024-25,United Auto Motorcycle,Sale,7447
2024-09-01,2024-25,United Auto Motorcycle,Prod,13102
2024-09-01,2024-25,United Auto Motorcycle,Sale,13302
2024-10-01,2024-25,United Auto Motorcycle,Prod,13739
2024-10-01,2024-25,United Auto Motorcycle,Sale,14343
2024-11-01,2024-25,United Auto Motorcycle,Prod,12812
2024-11-01,2024-25,United Auto Motorcycle,Sale,12085
2024-12-01,2024-25,United Auto Motorcycle,Prod,11468
2024-12-01,2024-25,United Auto Motorcycle,Sale,11724
2025-01-01,2024-25,United Auto Motorcycle,Prod,13656
2025-01-01,2024-25,United Auto Motorcycle,Sale,12267
2025-02-01,2024-25,United Auto Motorcycle,Prod,11344
2025-02-01,2024-25,United Auto Motorcycle,Sale,11937
2025-03-01,2024-25,United Auto Motorcycle,Prod,12853
2025-03-01,2024-25,United Auto Motorcycle,Sale,13284
2025-04-01,2024-25,United Auto Motorcycle,Prod,12888
2025-04-01,2024-25,United Auto Motorcycle,Sale,13294
2025-05-01,2024-25,United Auto Motorcycle,Prod,14038
2025-05-01,2024-25,United Auto Motorcycle,Sale,13525
2025-06-01,2024-25,United Auto Motorcycle,Prod,12718
2025-06-01,2024-25,United Auto Motorcycle,Sale,13608
2015-07-01,2015-16,United Auto Three Wheeler,Prod,62
2015-07-01,2015-16,United Auto Three Wheeler,Sale,62
2015-08-01,2015-16,United Auto Three Wheeler,Prod,58
2015-08-01,2015-16,United Auto Three Wheeler,Sale,58
2015-09-01,2015-16,United Auto Three Wheeler,Prod,71
2015-09-01,2015-16,United Auto Three Wheeler,Sale,71
2015-10-01,2015-16,United Auto Three Wheeler,Prod,90
2015-10-01,2015-16,United Auto Three Wheeler,Sale,90
2015-11-01,2015-16,United Auto Three Wheeler,Prod,62
2015-11-01,2015-16,United Auto Three Wheeler,Sale,62
2015-12-01,2015-16,United Auto Three Wheeler,Prod,5
2015-12-01,2015-16,United Auto Three Wheeler,Sale,5
2016-01-01,2015-16,United Auto Three Wheeler,Prod,148
2016-01-01,2015-16,United Auto Three Wheeler,Sale,148
2016-02-01,2015-16,United Auto Three Wheeler,Prod,138
2016-02-01,2015-16,United Auto Three Wheeler,Sale,138
2016-03-01,2015-16,United Auto Three Wheeler,Prod,131
2016-03-01,2015-16,United Auto Three Wheeler,Sale,131
2016-04-01,2015-16,United Auto Three Wheeler,Prod,252
2016-04-01,2015-16,United Auto Three Wheeler,Sale,252
2016-05-01,2015-16,United Auto Three Wheeler,Prod,267
2016-05-01,2015-16,United Auto Three Wheeler,Sale,267
2016-06-01,2015-16,United Auto Three Wheeler,Prod,292
2016-06-01,2015-16,United Auto Three Wheeler,Sale,292
2016-07-01,2016-17,United Auto Three Wheeler,Prod,213
2016-07-01,2016-17,United Auto Three Wheeler,Sale,213
2016-08-01,2016-17,United Auto Three Wheeler,Prod,338
2016-08-01,2016-17,United Auto Three Wheeler,Sale,338
2016-09-01,2016-17,United Auto Three Wheeler,Prod,354
2016-09-01,2016-17,United Auto Three Wheeler,Sale,354
2016-10-01,2016-17,United Auto Three Wheeler,Prod,427
2016-10-01,2016-17,United Auto Three Wheeler,Sale,427
2016-11-01,2016-17,United Auto Three Wheeler,Prod,256
2016-11-01,2016-17,United Auto Three Wheeler,Sale,256
2016-12-01,2016-17,United Auto Three Wheeler,Prod,361
2016-12-01,2016-17,United Auto Three Wheeler,Sale,361
2017-01-01,2016-17,United Auto Three Wheeler,Prod,698
2017-01-01,2016-17,United Auto Three Wheeler,Sale,698
2017-02-01,2016-17,United Auto Three Wheeler,Prod,609
2017-02-01,2016-17,United Auto Three Wheeler,Sale,609
2017-03-01,2016-17,United Auto Three Wheeler,Prod,714
2017-03-01,2016-17,United Auto Three Wheeler,Sale,714
2017-04-01,2016-17,United Auto Three Wheeler,Prod,664
2017-04-01,2016-17,United Auto Three Wheeler,Sale,664
2017-05-01,2016-17,United Auto Three Wheeler,Prod,891
2017-05-01,2016-17,United Auto Three Wheeler,Sale,891
2017-06-01,2016-17,United Auto Three Wheeler,Prod,554
2017-06-01,2016-17,United Auto Three Wheeler,Sale,518
2017-07-01,2017-18,United Auto Three Wheeler,Prod,763
2017-07-01,2017-18,United Auto Three Wheeler,Sale,788
2017-08-01,2017-18,United Auto Three Wheeler,Prod,774
2017-08-01,2017-18,United Auto Three Wheeler,Sale,754
2017-09-01,2017-18,United Auto Three Wheeler,Prod,688
2017-09-01,2017-18,United Auto Three Wheeler,Sale,740
2017-10-01,2017-18,United Auto Three Wheeler,Prod,1147
2017-10-01,2017-18,United Auto Three Wheeler,Sale,1049
2017-11-01,2017-18,United Auto Three Wheeler,Prod,947
